variable_name,event_definition,code,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1236844002,SNOMEDCT_US,"Early-onset myopathy, areflexia, respiratory distress, dysphagia syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,4.52E+14,SNOMEDCT_US,Early-onset scoliosis deformity of spine,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,771335004,SNOMEDCT_US,Ectodermal dysplasia syndactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1279835008,SNOMEDCT_US,"Ectodermal dysplasia, hyperhidrosis, cutaneous syndactyly syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,771177009,SNOMEDCT_US,Ectrodactyly polydactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,43036001,SNOMEDCT_US,Ectromelia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,52474000,SNOMEDCT_US,Ectromelia of lower limb,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,29155003,SNOMEDCT_US,Ectromelia of upper limb,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,733457006,SNOMEDCT_US,Ehlers-Danlos and osteogenesis imperfecta syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,398114001,SNOMEDCT_US,Ehlers-Danlos syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720858001,SNOMEDCT_US,Ehlers-Danlos syndrome cardiac valvular type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,715318006,SNOMEDCT_US,Ehlers-Danlos syndrome classic type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1287094005,SNOMEDCT_US,Ehlers-Danlos syndrome classic type 2,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720859009,SNOMEDCT_US,Ehlers-Danlos syndrome kyphoscoliotic and deafness type,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,718211004,SNOMEDCT_US,Ehlers-Danlos syndrome kyphoscoliotic type,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720860004,SNOMEDCT_US,Ehlers-Danlos syndrome musculocontractural type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720861000,SNOMEDCT_US,Ehlers-Danlos syndrome progeroid type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,773276004,SNOMEDCT_US,Ehlers-Danlos syndrome spondylocheirodysplastic type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,83586000,SNOMEDCT_US,"Ehlers-Danlos syndrome, dysfibronectinemic",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,25606004,SNOMEDCT_US,"Ehlers-Danlos syndrome, hydroxylysine-deficient",-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,240063002,SNOMEDCT_US,Eichsfeld type congenital muscular dystrophy,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720863002,SNOMEDCT_US,Eiken syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,735105001,SNOMEDCT_US,Elongated left ramus of mandible,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,735107009,SNOMEDCT_US,Elongated right ramus of mandible,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,55999004,SNOMEDCT_US,Encephalocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,15671007,SNOMEDCT_US,Encephalocele of orbit,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,445116003,SNOMEDCT_US,Encephalocele of vertex,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,53776005,SNOMEDCT_US,Encephalocystocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,204021005,SNOMEDCT_US,Encephalomyelocele,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,268274005,SNOMEDCT_US,Enchondromatosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,723309006,SNOMEDCT_US,Endocrine-cerebro-osteodysplasia syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254130008,SNOMEDCT_US,Endosteal hyperostoses,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254132000,SNOMEDCT_US,Endosteal hyperostoses with cerebellar hypoplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,718099006,SNOMEDCT_US,Enlarged parietal foramina,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1208480004,SNOMEDCT_US,"Epibulbar lipodermoid, preauricular appendage, polythelia syndrome",-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,723308003,SNOMEDCT_US,Epidermolysis bullosa simplex with muscular dystrophy,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,733032006,SNOMEDCT_US,Epilepsy telangiectasia syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,733031004,SNOMEDCT_US,"Epilepsy, microcephaly, skeletal dysplasia syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254080004,SNOMEDCT_US,Epiphyseal dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,766870005,SNOMEDCT_US,"Epiphyseal dysplasia, hearing loss, dysmorphism syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721975004,SNOMEDCT_US,"Epiphyseal dysplasia, microcephalus, nystagmus syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,268340009,SNOMEDCT_US,Equinovarus - talipes,C0009081,Congenital clubfoot,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,156985005,SNOMEDCT_US,Equinovarus - talipes,C0009081,Congenital clubfoot,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,84461004,SNOMEDCT_US,Exencephaly,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,733416004,SNOMEDCT_US,"Exostosis, anetoderma, brachydactyly type E syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,782937006,SNOMEDCT_US,Extensor tendons of finger anomalies,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,783774006,SNOMEDCT_US,"External auditory canal atresia, vertical talus, hypertelorism syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1303289000,SNOMEDCT_US,Extramedullary conus spinal cord lipoma,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1208342001,SNOMEDCT_US,"Eye defects, arachnodactyly, cardiopathy syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,774070008,SNOMEDCT_US,"FBLN1-related developmental delay, central nervous system anomaly, syndactyly syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,778008009,SNOMEDCT_US,FGFR2-related bent bone dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,399091004,SNOMEDCT_US,Facioscapulohumeral muscular dystrophy,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,253917003,SNOMEDCT_US,Failure of differentiation of bones of forearm,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,205366002,SNOMEDCT_US,Failure of differentiation of bones of lower limb,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,205364004,SNOMEDCT_US,Failure of soft tissue differentiation of lower limb,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,71322004,SNOMEDCT_US,Familial articular hypermobility syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,717192003,SNOMEDCT_US,Familial digital arthropathy and brachydactyly syndrome,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254153009,SNOMEDCT_US,Familial expansile osteolysis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,763691008,SNOMEDCT_US,Familial isolated clinodactyly of finger,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,770900000,SNOMEDCT_US,Familial omphalocele syndrome with facial dysmorphism,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,773278003,SNOMEDCT_US,Familial osteodysplasia Anderson type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,725030006,SNOMEDCT_US,Familial scaphocephaly syndrome McGillivray type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,766927009,SNOMEDCT_US,Familial supernumerary nipple,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,82236004,SNOMEDCT_US,Familial x-linked hypophosphatemic vitamin D refractory rickets,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,26568002,SNOMEDCT_US,Faun tail syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,205099008,SNOMEDCT_US,Feet deformities NOS,C0016508,Congenital Foot Deformity,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,13280000,SNOMEDCT_US,Femoral hypoplasia - unusual facies syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1230098009,SNOMEDCT_US,Femur fibula ulna complex,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,6.31E+13,SNOMEDCT_US,Fetal clubfoot,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,440350001,SNOMEDCT_US,Fibroblast growth factor receptor 3-related craniosynostosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,17144009,SNOMEDCT_US,Fibrochondrogenesis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,253192007,SNOMEDCT_US,Fibrolipoma of filum terminale,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,238865006,SNOMEDCT_US,Fibromatosis colli,C0549175,Fibromatosis colli,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1290967008,SNOMEDCT_US,Fibromatosis colli,C0549175,Fibromatosis colli,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,25699004,SNOMEDCT_US,Fibromatosis colli,C0549175,Fibromatosis colli,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,123272007,SNOMEDCT_US,Fibromatosis colli,C0549175,Fibromatosis colli,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,715474004,SNOMEDCT_US,Fibular aplasia and complex brachydactyly,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720952001,SNOMEDCT_US,Fibular aplasia and ectrodactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720953006,SNOMEDCT_US,Fibular dimelia diplopodia syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720954000,SNOMEDCT_US,Filippi syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720955004,SNOMEDCT_US,Fine Lubinsky syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,782758009,SNOMEDCT_US,"Finger hyperphalangy, toe anomalies, severe pectus excavatum syndrome",-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,33010005,SNOMEDCT_US,Floppy infant syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720957007,SNOMEDCT_US,Fountain syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254150007,SNOMEDCT_US,Francois syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,720958002,SNOMEDCT_US,Frank-Ter Haar syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,52616002,SNOMEDCT_US,Freeman-Sheldon syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,90145001,SNOMEDCT_US,Frontal bossing,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,109408006,SNOMEDCT_US,Frontal dysostosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,253103006,SNOMEDCT_US,Frontal encephalocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,109410008,SNOMEDCT_US,Fronto-frontal dysostosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,109413005,SNOMEDCT_US,Fronto-malar faciosynostosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,109411007,SNOMEDCT_US,Fronto-naso-ethmoidal dysostosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,253104000,SNOMEDCT_US,Frontoethmoidal encephalocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,62803002,SNOMEDCT_US,Frontometaphyseal dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,86610004,SNOMEDCT_US,Frontonasal dysplasia sequence,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,725029001,SNOMEDCT_US,Frontonasal dysplasia with alopecia and genital anomaly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1177166006,SNOMEDCT_US,"Frontonasal dysplasia, bifid nose, upper limb anomalies syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,773628009,SNOMEDCT_US,"Frontonasal dysplasia, severe microphthalmia, severe facial clefting syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1230021007,SNOMEDCT_US,Frontorhiny,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,702432006,SNOMEDCT_US,Fryns syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721296004,SNOMEDCT_US,Fuhrmann syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,111502003,SNOMEDCT_US,Fukuyama congenital muscular dystrophy,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,93460005,SNOMEDCT_US,Full supernumerary rib,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,238025006,SNOMEDCT_US,GM1 gangliosidosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,72951007,SNOMEDCT_US,Gastroschisis,C0265706,Gastroschisis,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,28557005,SNOMEDCT_US,Geleophysic dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,389264005,SNOMEDCT_US,Genochondromatosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1003427004,SNOMEDCT_US,Genochondromatosis type 1,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,725904009,SNOMEDCT_US,Genochondromatosis type 2,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,268243008,SNOMEDCT_US,Genu recurvatum and long leg bone bowing,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254116003,SNOMEDCT_US,Geroderma osteodysplastica,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,389214003,SNOMEDCT_US,Ghosal hematodiaphyseal dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,717813005,SNOMEDCT_US,"Global developmental delay, osteopenia, ectodermal defect syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,717814004,SNOMEDCT_US,Glossopalatine ankylosis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,715568002,SNOMEDCT_US,Gnathodiaphyseal dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,717823001,SNOMEDCT_US,Goldblatt syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,205418005,SNOMEDCT_US,Goldenhar syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716006003,SNOMEDCT_US,Gollop Wolfgang complex,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716022002,SNOMEDCT_US,Gollop syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,723827003,SNOMEDCT_US,Grant syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,77542002,SNOMEDCT_US,Grebe syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,389261002,SNOMEDCT_US,Greenberg dysplasia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,32985001,SNOMEDCT_US,Greig cephalopolysyndactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,722452004,SNOMEDCT_US,Guttmacher syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,63122002,SNOMEDCT_US,Hajdu-Cheney syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721008000,SNOMEDCT_US,Hall Riggs syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1197057002,SNOMEDCT_US,Hallermann Streiff like syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,771180005,SNOMEDCT_US,"Hallux varus, preaxial polysyndactyly syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,702425002,SNOMEDCT_US,Hand-foot-genital syndrome,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,35031005,SNOMEDCT_US,Hanhart's syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716089008,SNOMEDCT_US,Harrod syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716090004,SNOMEDCT_US,Haspeslagh Fryns Muelenaere syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721009008,SNOMEDCT_US,Heart defect and limb shortening syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,783738002,SNOMEDCT_US,"Heart defect, tongue hamartoma, polysyndactyly syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721014007,SNOMEDCT_US,Heart-hand syndrome Slovenian type,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721010003,SNOMEDCT_US,Heart-hand syndrome type 2,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721013001,SNOMEDCT_US,Heart-hand syndrome type 3,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716189005,SNOMEDCT_US,Heide syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,254025006,SNOMEDCT_US,Hemifacial microsomia,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,726722009,SNOMEDCT_US,Hemifacial microsomia with radial defect syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,73331006,SNOMEDCT_US,Hemimyelia,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,253119004,SNOMEDCT_US,Hemimyelocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,268349005,SNOMEDCT_US,Hemivertebra,C0080174,Spina Bifida Occulta,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,157003009,SNOMEDCT_US,Hemivertebra,C0080174,Spina Bifida Occulta,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,205433002,SNOMEDCT_US,Hemivertebra NOS,C0265677,Congenital hemivertebra,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,36631002,SNOMEDCT_US,Hepatomphalocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,238855000,SNOMEDCT_US,Hereditary camptodactyly,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,770786001,SNOMEDCT_US,Hereditary inclusion body myopathy type 4,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,724349009,SNOMEDCT_US,"Hereditary inclusion body myopathy, joint contracture, ophthalmoplegia syndrome",-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,240053005,SNOMEDCT_US,Hereditary myopathy limited to females,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,266514006,SNOMEDCT_US,Hernia - umbilical,C0019322,Umbilical hernia,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,155753009,SNOMEDCT_US,Hernia - umbilical,C0019322,Umbilical hernia,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,201698009,SNOMEDCT_US,Hexadactyly,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,65573001,SNOMEDCT_US,High assimilation pelvis,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,782781006,SNOMEDCT_US,High bone mass osteogenesis imperfecta,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,1.78E+13,SNOMEDCT_US,High lumbar myelomeningocele,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721148005,SNOMEDCT_US,Hip dysplasia Beukes type,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721221000,SNOMEDCT_US,Hirschsprung disease with deafness and polydactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721223002,SNOMEDCT_US,Hirschsprung disease with nail hypoplasia and dysmorphism,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,721222007,SNOMEDCT_US,Hirschsprung disease with type D brachydactyly syndrome,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,417658006,SNOMEDCT_US,Holoanencephaly,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,93556005,SNOMEDCT_US,Hologastroschisis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,716091000,SNOMEDCT_US,Holoprosencephaly and postaxial polydactyly syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,715434005,SNOMEDCT_US,Holoprosencephaly craniosynostosis syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,771146007,SNOMEDCT_US,Holoprosencephaly with caudal dysgenesis syndrome,-,-,narrow,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,93557001,SNOMEDCT_US,Holorachischisis,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,19092004,SNOMEDCT_US,Holt-Oram syndrome,-,-,possible,P,MINCALIMB,AESI
P_MINCALIMB_AESI,Minor CA of Musculoskeletal,783159001,SNOMEDCT_US,Holzgreve syndrome,-,-,possible,P,MINCALIMB,AESI
